School ID,Name,SEMIS,GPS,Tehsil,UnionCouncil
1718,GBPS : KHALIFO DAWOOD BHATTI,401020337,"24.5681011810074, 68.6642718318104","Shaheed Fazal Rahu, Golarchi",Fateh Abad
1719,GBPS : CHAK NO. 4,401020338,"24.5460789512633, 68.6546802512808","Shaheed Fazal Rahu, Golarchi",Fateh Abad
1720,GBPS : MUHAMMAD ALI MANDHRO,401020339,"24.5544972411278, 68.6834321888794","Shaheed Fazal Rahu, Golarchi",Fateh Abad
1724,GBPS : HAJI MIR MUHAMMAD NOHRIO,401020343,"24.5768241187969, 68.6600044370691","Shaheed Fazal Rahu, Golarchi",Fateh Abad
1728,GBPS : GHULAM SHAH,401020405,"24.5924084862102, 68.698229936809","Shaheed Fazal Rahu, Golarchi",Fateh Abad
1730,GBPS : ABDULLAH MANDHRO,401020407,"24.5489603318121, 68.6717659243938","Shaheed Fazal Rahu, Golarchi",Fateh Abad
1830,GBPS : TALHAR (SINDHI MEDIUM),401050005,"24.8851762225863, 68.8141590348882",Talhar,Talhar-Tc
1831,GBPS : GHARIBABAD TALHAR,401050006,"24.8816600683207, 68.8171684742967",Talhar,Talhar-Tc
1832,GBPS : WASI ADIL,401050029,"24.8957697014614, 68.8253545765081",Talhar,Talhar-Tc
1834,GGPS : GHARIBABAD TALHAR,401050046,"24.8817379835745, 68.8171496924779",Talhar,Talhar-Tc
1835,GGPS : WASI ADIL,401050062,"24.8944085096421, 68.8247738812853",Talhar,Talhar-Tc
1841,GGPS : JATTOI MOHULLAH,401050088,"24.8871518653945, 68.8095764912065",Talhar,Talhar-Tc
1843,GBPS : SAIFAL MORI,401050101,"24.886178574643, 68.8347262110324",Talhar,Talhar-Tc
1844,GBPS : YAR MUHAMMAD UMRANI,401050105,"24.8763519540166, 68.8456159810232",Talhar,Talhar-Tc
1848,GBPS : PHOTO MACHHI,401050135,"24.8873368221923, 68.8205400104326",Talhar,Talhar-Tc
1852,GBPS : ZUBAIR AHMED MALLAH,401050187,"24.8979422935429, 68.8117785754799",Talhar,Talhar-Tc
1857,GBPS : GHULAM RASOOL MALLAH,401050250,"24.8872345411657, 68.8394267834234",Talhar,Talhar-Tc
2470,GBHS : S.A.B TALHAR,401050298,"24.8811954108293, 68.8244064040023",Talhar,Talhar-Tc
2476,GBPS : GULAN KHASKHELI,401050010,"24.8310784829805, 68.8568396869301",Talhar,Pir Bahadur Shah Siqiqui
2499,GGPS : MITHO KHAN BABAR,401050064,"24.8861761498563, 68.8346162478116",Talhar,Haji Muhammad Ashraf Thebo
2567,GBPS : CHANRI,401050009,"24.8568069922077, 68.8535767670514",Talhar,Pir Bahadur Shah Siqiqui
2569,GBPS : CHAKAR KALOI,401050034,"24.8863756206261, 68.9362826898709",Talhar,Mir Sahib Ahsan Khan Talpur
2570,GBPS : SOONHARO KHASKHELI,401050038,"24.8525964617692, 68.9249932738155",Talhar,Mir Sahib Ahsan Khan Talpur
2573,GGPS : CHANRI (CMS),401050045,"24.8532586508006, 68.8539201005305",Talhar,Pir Bahadur Shah Siqiqui
2580,GGPS : JUMAN KHASKHELI,401050075,"24.8527023520601, 68.9250086156019",Talhar,Unerpur
2583,GBPS : AHMED KHAN NIZAMANI,401050106,"24.8569188593166, 68.8638550048071",Talhar,Pir Bahadur Shah Siqiqui
2585,GBPS : MUHAMMAD HASHIM MACHHI,401050119,"24.8406994503382, 68.8769146762304",Talhar,Pir Bahadur Shah Siqiqui
2586,GBPS : ARAB GAHO,401050120,"24.833473, 68.861868",Talhar,Pir Bahadur Shah Siqiqui
2587,GBPS : ALLAH VARAYO KHASKHELI,401050121,"24.8173498426765, 68.861403458518",Talhar,Pir Bahadur Shah Siqiqui
2588,GBPS : RAMZAN KHAN NIZAMANI,401050122,"24.8187569978007, 68.8671997198956",Talhar,Pir Bahadur Shah Siqiqui
2589,GBPS : DARYA KHAN KHASKHELI,401050123,"24.826164, 68.872773",Talhar,Pir Bahadur Shah Siqiqui
2590,GBPS : MISRI JUNEJO @ ARAB JAT,401050124,"24.8636175174404, 68.8654227576646",Talhar,Pir Bahadur Shah Siqiqui
2591,GBPS : MUHAMMAD JUNEJO,401050125,"24.8108712664386, 68.8823005454773",Talhar,Pir Bahadur Shah Siqiqui
2592,GBPS : ABDUL WAHID NIZAMANI,401050158,"24.846789288157, 68.8672426340978",Talhar,Pir Bahadur Shah Siqiqui
2595,GBPS : MAKHDOOM MUHAMMAD RAHIM,401050179,"24.836035810506, 68.8891777395209",Talhar,Mir Sahib Ahsan Khan Talpur
2597,GBPS : NOOR MUHAMMAD SHAH,401050181,"24.8657603857031, 68.9234107699008",Talhar,Mir Sahib Ahsan Khan Talpur
2598,GBPS : GHULAM HUSSIAN KHOSO,401050182,"24.8815650978063, 68.9344930522068",Talhar,Unerpur
2599,GBPS : CHIBHAR KHASKHELI,401050183,"24.8573618438035, 68.8836175226164",Talhar,Mir Sahib Ahsan Khan Talpur
2600,GBPS : HAJI AHMED SAND,401050189,"24.9019237346585, 68.8466754557192",Talhar,Saeed Pur
2602,GBPS : SIDDIQUE MALLAH,401050191,"24.899832747418, 68.8853998498117",Talhar,Saeed Pur
2603,GBPS : SACHOO HALEPOTO,401050192,"24.8833926204586, 68.8666632794333",Talhar,Mir Sahib Ahsan Khan Talpur
2604,GBPS : ISHAQUE KHASKHELI,401050193,"24.8809253303171, 68.891677559018",Talhar,Mir Sahib Ahsan Khan Talpur
2605,GBPS : MUHAMMAD SULEMAN MANGWANOO,401050194,"24.8828719706598, 68.9094230485972",Talhar,Mir Sahib Ahsan Khan Talpur
2606,GBPS : GOTH NIZAMANI,401050195,"24.879866, 68.881727",Talhar,Mir Sahib Ahsan Khan Talpur
2607,GBPS : HAJI KHAN KHOSO,401050197,"24.9015185569977, 68.9227670588044",Talhar,Mir Sahib Ahsan Khan Talpur
2608,GBPS : ABDUL KARIM KHOSO,401050198,"24.9019480962283, 68.9330868438378",Talhar,Mir Sahib Ahsan Khan Talpur
2616,GBPS : USMAN SHEEDI AT HAJI KHAMISO KHASKH,401050213,"24.8956007684603, 68.8748314984644",Talhar,Saeedpur
2626,GBPS : ISMAIL RAHOOKRO,401050240,"24.8598393489899, 68.8976266979178",Talhar,Mir Sahib Ahsan Khan Talpur
2627,GBPS : DHANI PARTO JAT,401050241,"24.8801722257238, 68.8501059953391",Talhar,Mir Sahib Ahsan Khan Talpur
2628,GBPS : ALLAH DINO MALLAH,401050242,"24.8962332839354, 68.8862071897598",Talhar,Saeed Pur
2630,GBPS : AHMED MALLAH,401050244,"24.8353358595911, 68.8938997666048",Talhar,Mir Sahib Ahsan Khan Talpur
2631,GBPS : LOUNG KHASKHELI,401050246,"24.8733576579183, 68.914816972813",Talhar,Mir Sahib Ahsan Khan Talpur
2633,GBPS : MUHAMMAD KHAN MALLAH,401050251,"24.8581564148137, 68.9161858662125",Talhar,Unerpur
2638,GBPS : ADAM RAHEMOON,401050266,"24.8524481713106, 68.8851022903323",Talhar,Unerpur
2642,GGLSS : CHANRI,401050289,"24.8532925881179, 68.8538289089991",Talhar,Pir Bahadur Shah Siqiqui
2643,GBHS : USMAN RAHEMOON,401050291,"24.8512239058998, 68.9122527899324",Talhar,Mir Sahib Ahsan Khan Talpur
2645,GBELS : JAMALI PHURDO,401050293,"24.8451219623744, 68.8789719368012",Talhar,Mir Sahib Ahsan Khan Talpur
2648,GBPS : HAJI GHULAM MUHAMMAD NIZAMANI,401050030,"24.9408504874236, 68.8168305158615",Talhar,Saeed Pur
2653,GGPS : GHULAM MUHAMMAD NIZAMANI,401050059,"24.941256500157, 68.816606546791",Talhar,Saeed Pur
2655,GGPS : GHULAM SHAH MORI,401050068,"24.9539208423296, 68.9785757642991",Talhar,Mir Ahasn Ali @ Rajo Khanani
2657,GBPS : MURAD ALI SHAH,401050163,"24.9516483679735, 68.8148939645775",Talhar,Saeed Pur
2660,GBPS : HAJI KHAN LASHARI,401050166,"24.9368143367936, 68.7931291752559",Talhar,Saeed Pur
2662,GBPS : RAJO KHANANI (SHEEDI MUHALLAH),401050170,"24.9852410698828, 68.8524341560411",Talhar,Rajo Khanni-Tc
2666,GBPS : ISHAQUE THEBO,401050175,"24.9413817880236, 68.8635492329795",Talhar,Mir Ahasn Ali @ Rajo Khanani
2667,GBPS : IBRAHIM SAMOON,401050184,"24.9392075264236, 68.8062424941863",Talhar,Saeed Pur
2680,GBPS : KHUDA BUX JAMALI,401050226,"24.9682824246377, 68.9682707152777",Talhar,Mir Ahasn Ali @ Rajo Khanani
2681,GBPS : MANTHAR RUSTAMANI AT ALEEM JAT,401050229,"24.9764016285979, 68.9490154881115",Talhar,Saeedpur
2683,GBPS : MUHAMMAD HASHIM LASHARI,401050232,"24.9432289882667, 68.7899842837956",Talhar,Saeed Pur
2684,GBPS : MOTAN CHANDIO,401050233,"24.9445824968281, 68.8577073655578",Talhar,Mir Ahasn Ali @ Rajo Khanani
2685,GBPS : TAYYAB JUNEJO,401050234,"24.9601157140887, 68.8653664294878",Talhar,Rajo Khanni-Tc
2687,GBPS : MUHAMMAD HASSAN JAMALI,401050236,"24.989059, 68.964646",Talhar,Saeed Pur
2688,GBPS : MUHAMMAD KHATTI,401050252,"24.9553204067754, 68.9514680195355",Talhar,Saeed Pur
2689,GBPS : DALAIL JAMALI,401050253,"24.9536606615662, 68.9587461985635",Talhar,Mir Ahasn Ali @ Rajo Khanani
2691,GBPS : MUHAMMAD USMAN JAT,401050257,"24.9750394573136, 68.9480119935674",Talhar,Saeed Pur
2693,GBPS : KHUDA BUX LAGHARI,401050260,"24.9723041493471, 68.8613350650185",Talhar,Rajo Khanni-Tc
2694,GBPS : NOOR MUHAMMAD JUNEJO,401050271,"24.9573253798811, 68.8719096763934",Talhar,Rajo Khanni-Tc
2695,GBPS : HUSSAIN SEHTO,401050283,"24.9890873169303, 68.9764058605825",Talhar,Mir Ahasn Ali @ Rajo Khanani
2699,GBHSS : RAJO KHANANI,401050294,"24.9787616963512, 68.8545933433352",Talhar,Rajo Khanni-Tc
2700,GGHS : RAJO KHANANI,401050295,"24.9801991319987, 68.8525842945006",Talhar,Rajo Khanni-Tc
2701,GBHS : GHULAM MUHAMMAD NIZAMANI,401050299,"24.9393776488385, 68.815832726362",Talhar,Saeed Pur
2702,GBHS : GHULAM SHAH MORI,401050300,"24.9540739970721, 68.9789700468395",Talhar,Mir Ahasn Ali @ Rajo Khanani
2792,GBPS : NAWAB KALOI,401040556,"24.8886, 68.9431",Tando Bago,Sarang Faqir @ Sono Khan Jamali
2803,GBPS : LAKHADINO FAQEER @ MUHAMMAD ISMAIL,401040686,"24.8740412441441, 68.9290953675709",Tando Bago,Sarang Faqeer @ Haji Sono Khan Jamali
20544,GBPS : AHMED RAHOKRO,401050207,"24.8477311621992, 68.8929837927227",Talhar,Mir Sahib Ahsan Khan Talpur
21276,GBPS : HAJI ABDULLAH JAT,401020175,"24.5997421087322, 68.7134045330198","Shaheed Fazal Rahu, Golarchi",Fateh Abad
21288,GBPS : GHULAM HUSSAIN WADHO,401050107,"24.8269779385419, 68.8793501257897",Talhar,Pir Bahadur Shah Siqiqui
21414,GBPS : RUSTAM LASHARI,401050036,"24.9518112347637, 68.8499209363236",Talhar,Mir Ahasn Ali @ Rajo Khanani
21415,GBPS : RASOOL BUX JAMALI,401050261,"24.9555112557834, 68.9702475092801",Talhar,Mir Ahasn Ali @ Rajo Khanani
34505,GBPS : MUHAMMAD QASIM UDHEJO,401020469,"24.6017211455858, 68.6748863081173","Shaheed Fazal Rahu, Golarchi",Tarai
35063,GBPS : HAJI GANHWAR KHASKHELI,401050103,"24.8369362404318, 68.8453423885535",Talhar,Mir Sahib Ahsan Khan Talpur
35064,GBPS : RAMZAN RAHEMOON@CHANISER KHASKHELI,401050176,"24.8297128380474, 68.8698993581547",Talhar,Pir Bahadur Shah Siqiqui
35065,GBPS : MIR MANZOOR AHMED,401050196,"24.8752751507868, 68.8705980765824",Talhar,Mir Sahib Ahsan Khan Talpur
35067,GBPS : MIR NABI BUX TALPUR @ PIR MUHAMMAD,401050245,"24.8960762405471, 68.907022472224",Talhar,Mir Sahib Ahsan Khan Talpur
35071,GBPS : CHOUDIRI FAZAL MUHAMMED,401050262,"24.9651334368083, 68.948870306212",Talhar,Mir Ahasn Ali @ Rajo Khanani
35077,GBPS : KHALIFO ALLAH JURIO,401040422,"0, 0",Tando Bago,Sarang Faqir @ Sono Khan Jamali
851,GBPS : YOUSIF SHAH,401010027,"24.7262787909094, 68.8208314750275",Badin,Kadi Kazia
852,GBPS : BADIN (SINDHI),401010056,"24.657999100779, 68.8366144913429",Badin,Badin-Mc
853,GBPS : HAJI HASHIM KHASKHELI,401010061,"24.6651657156254, 68.8389313002666",Badin,Badin-Mc
854,GBPS : HAJI ABDUL JABBAR JAMALI,401010062,"24.6751077162234, 68.8479816907646",Badin,Badin-Mc
855,GBPS : HAJI DINO CHANDIO,401010072,"24.6709995753081, 68.8351940333711",Badin,Badin-Mc
858,GGPS : BADIN,401010127,"24.6576310977756, 68.8362872618928",Badin,Badin-Mc
859,GGPS : HAJI HASHIM KHASKHELI,401010137,"24.6650194602466, 68.8389909317646",Badin,Badin-Mc
860,GGPS : YOUSIF SHAH,401010145,"24.7252522955582, 68.8214917543135",Badin,Kadi Kazia
862,GGPS : RAIS KARIM BUX JAMALI,401010156,"24.6756439316121, 68.8468578469749",Badin,Badin-Mc
866,GBPS : KEHAR KHAN LUND,401010276,"24.6880832318005, 68.8550680875778",Badin,Badin-Mc
867,GBPS : MOOSA SOOMRO,401010277,"24.6896039178026, 68.8391143089531",Badin,Badin-Mc
871,GBPS : NOOR HASSAN KHASKHELI,401010389,"24.6845031595739, 68.8548347350956",Badin,Badin-Mc
872,GBPS : ALI MUHAMMAD SOOMRO,401010390,"24.712757637677, 68.8537698974464",Badin,Kadi Kazia
873,GBPS : POLICE COLONY BADIN,401010459,"24.6765390223546, 68.8252385702126",Badin,Badin-Mc
875,GBPS : HAJI NANGAR KHAN CHANDIO,401010618,"24.6971649181567, 68.8622072520575",Badin,Badin-Mc
877,GGLSS : YOUSIF SHAH,401010802,"24.7252526990327, 68.8215739960533",Badin,Kadi Kazia
878,GBHS : DR ABDUL JABBAR JUNEJO BADIN,401010820,"24.6665671591496, 68.8342487742527",Badin,Badin-Mc
879,GGHS : BADIN 1,401010825,"24.6601369644705, 68.837861716648",Badin,Badin-Mc
880,GBPS : GUL MUHAMMAD LAGHARI,401010063,"24.6617778290519, 68.854281300058",Badin,Badin-Mc
881,GBPS : HAJI MOOSA SOOMRO,401010064,"24.6731830456949, 68.8682287797369",Badin,Badin-Mc
883,GBPS : HAJI KHAMISO BHATTI,401010082,"24.6616832407798, 68.8451146942201",Badin,Badin-Mc
884,GBPS : MUHAMMAD QASIM SOOMRO,401010083,"24.6742333404106, 68.8658738891464",Badin,Badin-Mc
885,GBPS : HAJI ARAB SOOMRO,401010092,"24.6867780455778, 68.8758935332071",Badin,Badin-Mc
886,GBPS : HAJI MUHAMMAD KHAN ODEHJO,401010097,"24.653679615496, 68.8408649070414",Badin,Badin-Mc
887,GBPS : ISMAIL SOLANGI,401010111,"24.676893355305, 68.8579233815022",Badin,Badin-Mc
888,GBPS : PANDHI JAT @ GHULAM HYDER KHOSO,401010118,"24.6429296486895, 68.8519754876815",Badin,Badin-Mc
890,GGPS : GUL MUHAMMAD LAGHARI,401010151,"24.6619489278784, 68.8543322892774",Badin,Badin-Mc
891,GGPS : BHITTAIABAD BADIN,401010159,"24.6531884115819, 68.8466656306067",Badin,Badin-Mc
894,GGPS : HAJI MOOSA SOOMRO,401010171,"24.6730121798143, 68.8682330180973",Badin,Badin-Mc
896,GGPS : KHAMISO BHATTI,401010179,"24.6618123470935, 68.8453889510593",Badin,Badin-Mc
898,GBPS : WALI MUHAMMAD SHAHANI,401010246,"24.6239148294667, 68.8443101995035",Badin,Badin-Mc
900,GBPS : DAUD SOOMRO,401010345,"24.666358432027, 68.860424615961",Badin,Badin-Mc
903,GBPS : GHARIB ABAD (MAIN) BADIN,401010457,"24.6564358197238, 68.8414969958949",Badin,Badin-Mc
904,GBPS : BARRAGE COLONY BADIN,401010458,"24.6522429878431, 68.8451694360651",Badin,Badin-Mc
905,GBPS : CHANESER SOOMRO,401010481,"24.6441469722, 68.8425444064408",Badin,Badin-Mc
906,GBPS : ALLAH DINO SOOMRO,401010494,"24.6141153343902, 68.8520385303451",Badin,Badin-Mc
907,GBPS : ISMAIL SOOMRO,401010515,"24.679855493442, 68.8684067696417",Badin,Badin-Mc
910,GBPS : MIR ALLAH BACHAYO @ GHOSIA ABAD,401010615,"24.6245097729029, 68.8505320219996",Badin,Badin-Mc
911,GBPS : SANGHANI MOHALLA BADIN,401010663,"24.6478114896481, 68.8452024812884",Badin,Badin-Mc
912,GBPS : SALEH SOOMRO,401010664,"24.6468749570485, 68.8413664693856",Badin,Badin-Mc
913,GBPS : SAIN BUX RIND@MOHAMMAD SOOMAR SHAHA,401010711,"24.6215111082846, 68.8445511563833",Badin,MC - Badin
914,GBPS : MISSRI MALLAH,401010712,"24.6367525702035, 68.851264753238",Badin,Badin-Mc
915,GBPS : BURHAN SHAH,401010713,"24.6299964143651, 68.8439069121295",Badin,Badin-Mc
917,GGHS : SIDDIQUE KUMBHAR,401010798,"24.6568351957655, 68.8480809368181",Badin,Badin-Mc
918,GGLSS : BHATTAI ABAD,401010803,"24.6531384457285, 68.8465198817131",Badin,Badin-Mc
919,GBLSS : ALLAH DINO SOOMRO,401010812,"24.6145922675848, 68.8533160274622",Badin,Badin-Mc
933,GBPS : HAJI BACHAL SOOMRO,401010385,"24.6624380017286, 68.8230586066341",Badin,Badin-Mc
944,GBPS : BRADIO CHANDIO,401010785,"24.6643587918476, 68.8130418961245",Badin,Badin-Mc
1003,GBPS : HAJI AHMED CHANNA,401010037,"24.6369856486516, 68.872293233946",Badin,Haji Soomar Abro
1012,GGPS : HAJI AHMED CHANNA,401010173,"24.6369978404232, 68.872202038765",Badin,Haji Soomar Abro
1022,GBPS : MOLVI HUSSAIN SOOMRO,401010219,"24.6375311541995, 68.8607583938043",Badin,Haji Soomar Abro
1026,GBPS : WALI MUHAMMAD JAMALI,401010275,"24.7077142042735, 68.8565003030224",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1076,GBPS : SULLEMAN SOOMRO,401010697,"24.665801778935, 68.8892501591643",Badin,Haji Soomar Abro
1082,GBPS : ALI MUHAMMAD SOOMARO,401010764,"24.6665915285326, 68.8903270655376",Badin,Haji Soomar Abro
1086,GGLSS : AHMED NOOH SOOMRO,401010800,"24.6369996443245, 68.8639998469739",Badin,Haji Soomar Abro
1243,GBPS : KARIMDINO RAJO,401020497,"24.7600721359885, 68.7573793472866","Shaheed Fazal Rahu, Golarchi",Durga Sharif Ahmed Rajo
1837,GGPS : MAIN POTA,401050071,"24.8503999829543, 68.8147558245568",Talhar,Talhar-Tc
1839,GGPS : KARIM KHAN DALWANI,401050073,"24.8729171393011, 68.8182172164326",Talhar,Talhar-Tc
2469,GBPS : ABDUL REHMAN KHAN NIZAMANI,401050286,"24.841269, 68.819346",Talhar,Talhar-Tc
2475,GBPS : PARTO ARISAR,401050007,"24.7855072491801, 68.8310891398785",Talhar,Peeru Lashari
2481,GBPS : MUHAMMAD JUNEJO,401050015,"24.8211902069244, 68.7781785428524",Talhar,Haji Muhammad Ashraf Thebo
2482,GBPS : HAJI MIANDAD JAMALI,401050016,"24.8089529361878, 68.8346832994619",Talhar,Haji Muhammad Ashraf Thebo
2483,GBPS : RIP,401050017,"24.790734777176, 68.7977713374099",Talhar,Haji Muhammad Ashraf Thebo
2484,GBPS : MITHO KHAN BABUR,401050018,"24.7791099845598, 68.7777131796877",Talhar,Haji Muhammad Ashraf Thebo
2488,GBPS : MUHAMMAD QASIM KHASKHELI,401050022,"24.7740299251617, 68.8069465747479",Talhar,Peeru Lashari
2491,GBPS : MUHAMMAD HASAN HAJANO,401050027,"24.8431456281954, 68.8140490652124",Talhar,Haji Muhammad Ashraf Thebo
2492,GGPS : GHULAM HUSSAIN JAMALI,401050047,"24.8182652088548, 68.8382560002808",Talhar,Haji Muhammad Ashraf Thebo @ Rip
2493,GGPS : RIP,401050049,"24.7891477213084, 68.7961614134907",Talhar,Haji Muhammad Ashraf Thebo
2500,GGPS : QASIM KHASKHELI,401050081,"24.7740275075998, 68.8068875668447",Talhar,Peeru Lashari
2501,GGPS : REHMATULLAH SOOMRO,401050083,"24.8296027662052, 68.8148558671589",Talhar,Peeru Lashari
2502,GGPS : MUREED PERHIAR,401050084,"24.7962664228594, 68.8203267747166",Talhar,Peeru Lashari
2503,GGPS : GULAN KHASKHELI,401050086,"24.776999, 68.806461",Talhar,Pir Bahadur Shah Siqiqui
2509,GBPS : HAJI ABDUL RAHIM TALPUR,401050093,"24.7726904759218, 68.8061177727581",Talhar,Peeru Lashari
2511,GBPS : MAYOON MALOOK,401050096,"24.8066034491399, 68.7858134508133",Talhar,Haji Muhammad Ashraf Thebo
2512,GBPS : BAGH ALI TALPUR,401050097,"24.7769121449274, 68.8065133990843",Talhar,Peeru Lashari
2513,GBPS : PATEL SADIQUE,401050098,"24.7867576807594, 68.8091056443717",Talhar,Peeru Lashari
2514,GBPS : MUREED GAHLRO I,401050102,"24.8062761721614, 68.8198907191352",Talhar,Haji Muhammad Ashraf Thebo
2515,GBPS : MUREED BHATTI,401050104,"24.7968982888053, 68.8227099182208",Talhar,Peeru Lashari
2530,GBPS : MOOSA SAND,401050136,"24.8252520153241, 68.7904778133826",Talhar,Haji Muhammad Ashraf Thebo
2531,GBPS : USMAN JUNEJO,401050137,"24.8140778087475, 68.781988621056",Talhar,Haji Muhammad Ashraf Thebo
2532,GBPS : MITHO KHASKHELI,401050138,"24.7932799547717, 68.7801218032837",Talhar,Haji Muhammad Ashraf Thebo
2533,GBPS : MITHO GOPANG,401050139,"24.7961726647107, 68.7974461892254",Talhar,Haji Muhammad Ashraf Thebo
2534,GBPS : ESSA BHATTI,401050140,"24.793809, 68.83153",Talhar,Peeru Lashari
2535,GBPS : MUHAMMAD KHAN JAMALI,401050141,"24.792941489875, 68.8057261705399",Talhar,Peeru Lashari
2536,GBPS : MUHAMMAD IBRAHIM SAND,401050142,"24.8297213866329, 68.779837488135",Talhar,Haji Muhammad Ashraf Thebo
2537,GBPS : ABDUL HAYEE CHANG,401050144,"24.8445768376415, 68.7439093025515",Talhar,Haji Muhammad Ashraf Thebo
2538,GBPS : SHAH MUHAMMAD CHANG,401050145,"24.8438563659672, 68.7570387123029",Talhar,Haji Muhammad Ashraf Thebo
2539,GBPS : MISRI LAGHARI,401050146,"24.810888478869, 68.8006514294948",Talhar,Haji Muhammad Ashraf Thebo @ Rip
2540,GBPS : SHARIF LAGHARI,401050147,"24.8191683898997, 68.8176620005568",Talhar,Haji Muhammad Ashraf Thebo
2541,GBPS : MUHAMMAD KHAN KHASKHELI,401050148,"24.7799087532127, 68.8063967236873",Talhar,Haji Muhammad Ashraf Thebo
2542,GBPS : USMAN JUNEJO,401050149,"24.8415513451527, 68.7662172320484",Talhar,Haji Muhammad Ashraf Thebo
2543,GBPS : TAYYAB SAND,401050150,"24.8253591111068, 68.7954345345497",Talhar,Haji Muhammad Ashraf Thebo
2544,GBPS : H. BACHOO LASHARI,401050151,"24.7880170067231, 68.7582805708066",Talhar,Haji Muhammad Ashraf Thebo
2557,GBPS : BAQADAR SHAH,401050272,"24.8298650008599, 68.8201993701856",Talhar,Haji Muhammad Ashraf Thebo
2561,GBPS : MUREED GAHLRO II,401050276,"24.8154320209268, 68.8176430019318",Talhar,Haji Muhammad Ashraf Thebo
2562,GBPS : TANO KOLHI,401050277,"24.8280855507942, 68.7729334831238",Talhar,Haji Muhammad Ashraf Thebo
2564,GGLSS : MIDALLE SCHOOL RIP,401050288,"24.789783276093, 68.7965691083672",Talhar,Haji Muhammad Ashraf Thebo
2565,GBHSS : PEERU LASHARI,401050296,"24.7662876943856, 68.8150548934937",Talhar,Peeru Lashari
2566,GBHS : RIP,401050297,"24.7907013031103, 68.7979263105976",Talhar,Haji Muhammad Ashraf Thebo
20543,GBPS : KARAM KHAN DALWANI,401050133,"24.872990169906, 68.8182587888848",Talhar,Talhar-Tc
21266,GBPS : MUHAMMAD HASSAN PATHAN,401010391,"24.7242988845173, 68.8454657721162",Badin,Kadi Kazia
21287,GBPS : HUSSAIN BUX LUND,401050024,"24.828825686884, 68.840010138362",Talhar,Haji Muhammad Ashraf Thebo
34262,GBPS : MUHAMMAD SIDDIQUE SOOMRO,401010605,"24.6759412271259, 68.7871397607245",Badin,MC - Badin
34264,GGPS : SIDDIQUE KUMBHAR,401010162,"24.6570326554174, 68.8482512544092",Badin,Badin-Mc
34359,GBPS : SOBDAR SOLANGI,401010460,"24.6831392973605, 68.8668018008331",Badin,Badin-Mc
34362,GBPS : HAJI SOOMAR MALLAH,401010644,"24.6677160746084, 68.797578882308",Badin,Badin-Mc
34367,GGPS : AHMED NOOH SOOMRO,401010131,"24.6370350278605, 68.8609837029863",Badin,Haji Soomar Abro
34368,GBPS : MOOSA JOKHIO,401010218,"24.6356270413662, 68.8726204639671",Badin,Haji Soomar Abro
34879,GBPS : MIAN POTA,401050099,"24.8525478222203, 68.8160151247182",Talhar,Talhar-Tc
34993,GBPS : GHULAM HUSSAIN JAMALI,401050008,"24.8186182167501, 68.837993144989",Talhar,Haji Muhammad Ashraf Thebo
34996,GBPS : MOLVI TAJ MUHAMMAD CHANG,401050095,"24.817248, 68.752625",Talhar,Haji Muhammad Ashraf Thebo
35059,GBPS : NATHO KHASKHELI,401050143,"24.8303542876372, 68.7511485818028",Talhar,Haji Muhammad Ashraf Thebo
35061,GBPS : ARAB MALLAH,401050278,"24.800504, 68.797041",Talhar,Peeru Lashari
50527,GBHSS : GOVERNMENT ENGLISH MEDIUM SCHOOL IN CAMBRIDGE SYSTEM (NURSERY TO O-LEVEL) BADIN,401010844,"24.6524289298985, 68.831448540666",Badin,Badin-Mc
51289,GBPS : ACHAR LEGHRI,301000006,"24.8274940064221, 68.8136806526623",Talhar,1-Talhar
51691,GGPS : PEERU LASHARI,401050052,"24.7654278137671, 68.8149427916077",Talhar,Peeru Lashari
732,GBPS : MUHAMMAD SHAH,401010604,"24.6549204118416, 68.8310462230446",Badin,Bhugra Memon
850,GBPS : HAJI SALEH JUNEJO,401010026,"24.7114924521113, 68.8152480060917",Badin,Kadi Kazia
861,GGPS : HAJI SALEH JUNEJO,401010153,"24.7130161191382, 68.8159015805719",Badin,Kadi Kazia
864,GGPS : MUHAMMAD KHAN CHANDIO,401010199,"24.6993462940354, 68.8214872758484",Badin,Badin-Mc
865,GBPS : HAJI BILAWAL CHANDIO,401010274,"24.7010208270622, 68.831883073449",Badin,Kadi Kazia
920,GBHS : GHARIBABAD BADIN,401010822,"24.6557239698025, 68.8394303339718",Badin,Badin-Mc
1935,GBPS : ALI MUHAMMAD JARWAR,401030080,"25.0160539471715, 69.0918964175024",Matli,Aman Abad
1947,GGPS : CHANESAR KALIO,401030157,"25.0046575614254, 69.0665937928769",Matli,Bhudo Kambrani
1952,GGPS : GHULAM HYDER JARWAR,401030199,"25.0581019746245, 69.0983511452599",Matli,Aman Abad
